row_id,timestamp,animal_id,behavior,anomaly,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,heart_rate_bpm,temperature_c
14479,11-01-2025 01:18,cow_17,grazing,0,0.117,0.168,0.893,-11.85,-0.64,4.51,85,38.77
14480,11-01-2025 01:19,cow_13,grazing,0,0.3,0.396,1.246,0.9,-0.69,3.29,76,38.9
14481,11-01-2025 01:20,cow_9,resting,0,-0.092,-0.159,1.49,-8.62,4.94,6.62,79,38.54
14482,11-01-2025 01:21,cow_1,resting,0,-0.117,-0.16,1.062,-7.34,4.1,4.37,90,37.69
14483,11-01-2025 01:22,cow_17,walking,0,0.05,0.782,1.084,3.08,2.93,0.19,57,37.51
14484,11-01-2025 01:23,cow_16,ruminating,0,-0.047,-0.148,1.001,-1.18,-3.91,6.6,75,38
14485,11-01-2025 01:24,cow_18,grazing,0,0.136,0.202,1.569,8.97,-9.93,4.84,65,37.92
14486,11-01-2025 01:25,cow_2,grazing,0,0.236,0.108,0.61,1.66,-0.34,1.36,75,38.18
14487,11-01-2025 01:26,cow_14,ruminating,0,0.253,-0.066,0.819,0.21,-7.61,-1.76,59,39.48
14488,11-01-2025 01:27,cow_17,drinking,0,-0.037,0.136,0.942,4.21,1.41,-1.02,70,38.24
14489,11-01-2025 01:28,cow_3,ruminating,0,0.502,0.107,1.183,1.33,6.76,-2.35,68,38.61
14490,11-01-2025 01:29,cow_2,grazing,0,-0.198,0.18,1.177,-4.5,-1.22,10.74,69,37.7
14491,11-01-2025 01:30,cow_8,ruminating,0,0.118,-0.255,0.878,5.52,-2.52,-3.88,67,39.23
14492,11-01-2025 01:31,cow_2,resting,0,0.168,0.337,1,-3.56,8.57,1.86,73,38.11
14493,11-01-2025 01:32,cow_2,walking,0,-0.033,0.894,1.202,3.48,0.78,-0.66,61,38.14
14494,11-01-2025 01:33,cow_9,resting,0,0.2,-0.539,0.795,3.72,3.68,4.82,65,38.85
14495,11-01-2025 01:34,cow_20,grazing,0,0.233,-0.177,0.834,-2.81,3.31,2.94,76,37.75
14496,11-01-2025 01:35,cow_6,walking,0,0.827,0.428,0.973,5.44,1.64,-3.77,65,39.4
14497,11-01-2025 01:36,cow_12,resting,0,-0.26,0.179,1.319,6.55,-1.5,2.49,66,38.47
14498,11-01-2025 01:37,cow_9,ruminating,0,0.115,0.059,1.009,-2.04,4.35,1.3,74,38.21
14499,11-01-2025 01:38,cow_7,ruminating,0,0.194,-0.225,1.281,3.5,2.26,2.12,60,38.82
14500,11-01-2025 01:39,cow_12,grazing,0,0.28,0.203,1.272,-5.57,0.64,1.99,69,39.17
14501,11-01-2025 01:40,cow_5,grazing,0,0.027,-0.343,1.371,4.74,-1.93,-5.79,75,37.94
14502,11-01-2025 01:41,cow_16,grazing,0,0.129,0.16,0.781,3.91,0.07,-2.78,64,39
14503,11-01-2025 01:42,cow_5,ruminating,0,-0.326,-0.145,1.168,3.83,8.48,4.23,62,37.31
14504,11-01-2025 01:43,cow_12,grazing,0,0.152,0.461,0.759,-2.92,-1.52,7.29,63,39.21
14505,11-01-2025 01:44,cow_20,ruminating,0,-0.1,0.295,1.218,-2.27,-6.19,-1.55,66,38.5
14506,11-01-2025 01:45,cow_9,resting,0,0.295,0.216,1.071,12.21,0.7,-8.06,82,39.04
14507,11-01-2025 01:46,cow_7,resting,0,0.071,-0.025,1.211,-2.51,1.96,1.56,54,37.97
14508,11-01-2025 01:47,cow_19,grazing,0,-0.03,0.013,0.958,0.67,3.91,-3.35,75,38.74
14509,11-01-2025 01:48,cow_20,grazing,0,-0.243,-0.177,1.179,-2.89,0.84,2.57,77,38.34
14510,11-01-2025 01:49,cow_11,walking,0,0.33,0.421,0.949,-13.34,0.22,0.49,55,37.38
14511,11-01-2025 01:50,cow_12,grazing,0,-0.192,-0.163,1.148,2.32,-10.05,-0.9,72,38.84
14512,11-01-2025 01:51,cow_3,grazing,0,-0.072,0.535,1.148,1.33,-0.29,-6.7,60,38.32
14513,11-01-2025 01:52,cow_17,ruminating,0,-0.174,0.134,0.773,1,3.1,-8.73,72,38.86
14514,11-01-2025 01:53,cow_7,grazing,0,0.281,0.037,1.361,5.01,-0.68,-0.14,90,38.19
14515,11-01-2025 01:54,cow_10,grazing,0,-0.086,0.291,0.712,4.53,-7.4,2.33,81,37.99
14516,11-01-2025 01:55,cow_15,resting,0,0.109,-0.033,1.044,-0.27,4.58,-8.18,79,39.36
14517,11-01-2025 01:56,cow_2,grazing,0,0.105,0.166,0.716,5.28,5.86,5.27,70,38.32
14518,11-01-2025 01:57,cow_13,walking,0,1.033,0.464,0.944,3.17,-3.17,8.29,73,38.58
14519,11-01-2025 01:58,cow_4,ruminating,0,0.386,0.227,1.369,-3.38,-0.81,-1.73,74,37.96
14520,11-01-2025 01:59,cow_18,walking,0,0.371,0.293,1.1,-1.68,-0.83,6.62,71,38.43
14521,11-01-2025 02:00,cow_1,ruminating,0,-0.123,0.188,0.587,11.73,3.17,-1.68,58,38.24
14522,11-01-2025 02:01,cow_2,grazing,0,-0.219,0.142,0.802,-0.15,-4.73,1.35,68,38.87
14523,11-01-2025 02:02,cow_2,resting,0,-0.141,-0.243,0.917,-4.84,6.25,-1.63,69,38.88
14524,11-01-2025 02:03,cow_4,grazing,0,0.326,0.027,1.165,6.88,-5.5,4.93,81,38.15
14525,11-01-2025 02:04,cow_3,drinking,0,-0.113,0.101,0.965,-10.73,3.02,-2.07,61,38.25
14526,11-01-2025 02:05,cow_17,grazing,0,0.191,-0.331,1.12,-3.4,0.43,10.33,75,38.14
14527,11-01-2025 02:06,cow_14,resting,0,0.025,-0.048,1.037,4.58,-3,-1.01,75,38.89
14528,11-01-2025 02:07,cow_2,resting,0,0.113,-0.044,0.276,4.51,3.79,3.35,67,38.14
14529,11-01-2025 02:08,cow_16,ruminating,0,-0.247,0.09,0.543,8.02,8.83,6.9,65,38.97
14530,11-01-2025 02:09,cow_11,walking,0,0.281,0.276,1.111,-1.85,6.67,1.18,74,39.13
14531,11-01-2025 02:10,cow_13,resting,0,0.126,0.06,0.712,-3.28,-1.97,-0.5,80,38.82
14532,11-01-2025 02:11,cow_1,grazing,0,-0.085,0.008,1.266,-1.2,-2.45,1.91,67,38.5
14533,11-01-2025 02:12,cow_2,resting,0,0.065,-0.145,0.71,6.21,-9.32,2.02,74,38.3
14534,11-01-2025 02:13,cow_2,grazing,0,0.189,0.356,1.319,4.43,12.39,-7.89,68,38.41
14535,11-01-2025 02:14,cow_5,grazing,0,0.402,0.184,0.884,-1.3,4.65,7.85,74,38.83
14536,11-01-2025 02:15,cow_4,ruminating,0,0.005,-0.086,1.202,-0.66,2.54,2.3,59,38.94
14537,11-01-2025 02:16,cow_12,grazing,0,-0.002,0.3,1.28,-1.86,1.79,3.87,72,38.89
14538,11-01-2025 02:17,cow_3,resting,0,0.064,0.139,1.1,-6.26,-3.76,-1.08,68,38.52
14539,11-01-2025 02:18,cow_20,grazing,0,0.417,0.16,0.893,6.45,1.06,2.47,89,38.38
14540,11-01-2025 02:19,cow_10,grazing,0,0.114,0.415,0.859,0.75,-2.97,8.21,73,37.99
14541,11-01-2025 02:20,cow_20,grazing,0,-0.226,0.125,1.275,0.03,-4.41,-4.97,67,38.08
14542,11-01-2025 02:21,cow_18,walking,0,0.321,0.363,1.314,1.72,-4.38,4.48,80,38.24
14543,11-01-2025 02:22,cow_10,walking,0,0.042,0.299,0.815,12.97,3.71,1.4,77,37.98
14544,11-01-2025 02:23,cow_1,grazing,0,-0.023,0.047,0.915,7.73,0.84,1.97,61,38.26
14545,11-01-2025 02:24,cow_6,resting,0,0.03,-0.083,1.005,-0.89,10.79,3.07,94,37.78
14546,11-01-2025 02:25,cow_11,walking,0,0.559,0.506,0.881,6.84,6.03,-0.18,71,39.7
14547,11-01-2025 02:26,cow_2,ruminating,0,-0.181,0.334,1.035,-3.18,0.5,6.58,79,39.16
14548,11-01-2025 02:27,cow_7,ruminating,0,0.057,-0.118,0.867,-5.75,3.82,-3.54,74,39.18
14549,11-01-2025 02:28,cow_20,grazing,0,-0.19,0.219,0.398,-1.72,-1.78,-15.14,69,37.31
14550,11-01-2025 02:29,cow_18,ruminating,0,-0.316,-0.239,0.918,-0.84,5.63,1.81,68,38.92
14551,11-01-2025 02:30,cow_19,resting,0,-0.002,0.34,0.681,3.45,2.19,-1.57,60,37.91
14552,11-01-2025 02:31,cow_4,grazing,0,-0.122,0.03,0.959,3.98,-2.85,4.95,70,38.5
14553,11-01-2025 02:32,cow_13,grazing,0,-0.131,-0.081,1.237,-5.61,5.25,8.81,77,39.08
14554,11-01-2025 02:33,cow_18,grazing,0,0.292,0.33,1.083,6.75,6.49,-10.92,68,37.88
14555,11-01-2025 02:34,cow_20,walking,0,0.461,0.612,0.779,-2.34,-1.5,-7.87,79,38.49
14556,11-01-2025 02:35,cow_13,walking,0,0.616,0.88,0.493,3.81,-5.45,-6.93,87,38.03
14557,11-01-2025 02:36,cow_19,resting,0,0.171,0.068,1.115,1.87,3.31,-6.82,75,38.53
14558,11-01-2025 02:37,cow_17,ruminating,0,-0.188,0.091,1.326,-8.86,2.27,1.38,66,39.87
14559,11-01-2025 02:38,cow_1,resting,0,-0.111,0.509,1.46,1.26,-2.94,-3.06,57,38.23
14560,11-01-2025 02:39,cow_6,resting,0,0.298,0.038,1.272,3.97,7.24,1.48,70,38.82
14561,11-01-2025 02:40,cow_19,grazing,0,0.043,0.024,1.062,2.69,9.92,1.76,56,37.92
14562,11-01-2025 02:41,cow_20,grazing,0,0.081,-0.223,1.042,2.37,-4.54,-14.64,68,39.26
14563,11-01-2025 02:42,cow_1,grazing,0,-0.098,-0.152,0.642,-0.92,4.65,6.23,71,38.83
14564,11-01-2025 02:43,cow_8,walking,0,0.788,0.056,0.867,2.05,1.29,-1.35,72,38.82
14565,11-01-2025 02:44,cow_17,resting,0,-0.169,-0.166,1.216,1.96,3.21,-3.51,65,37.81
14566,11-01-2025 02:45,cow_15,grazing,0,0.362,0.053,1.189,3.4,7.56,1.56,75,39.08
14567,11-01-2025 02:46,cow_18,resting,0,0.217,-0.147,0.879,-1.91,0.27,0.04,67,37.82
14568,11-01-2025 02:47,cow_7,walking,0,0.076,0.633,1.377,-3.43,6.09,-2.96,76,38.74
14569,11-01-2025 02:48,cow_16,grazing,0,0.125,0.091,1.256,-9.49,-5.77,6.34,54,38.42
14570,11-01-2025 02:49,cow_7,walking,0,0.806,0.503,0.832,3.41,1.8,3.43,68,38.4
14571,11-01-2025 02:50,cow_17,grazing,0,-0.161,0.493,0.337,-4.75,-2.44,6.73,70,37.94
14572,11-01-2025 02:51,cow_4,grazing,0,0.113,-0.052,0.948,6.62,-0.79,0.33,65,38.15
14573,11-01-2025 02:52,cow_12,walking,0,0.679,0.619,0.549,1.21,-1.81,-1.05,64,37.71
14574,11-01-2025 02:53,cow_13,grazing,0,-0.075,-0.374,1.516,-0.89,0.55,-1.33,64,39.14
14575,11-01-2025 02:54,cow_4,resting,0,-0.081,0.259,0.878,8.07,-2.65,-0.14,56,38.84
14576,11-01-2025 02:55,cow_1,walking,1,4.923,2.958,1.139,102.62,28.47,35.31,62,38.72
14577,11-01-2025 02:56,cow_1,resting,0,0.452,-0.015,0.966,3.25,1.96,7.13,77,38.49
14578,11-01-2025 02:57,cow_7,ruminating,0,-0.214,0.264,0.859,-1.19,-5.02,3.3,76,38.09
14579,11-01-2025 02:58,cow_9,walking,0,0.438,0.638,1.015,-2.68,2.79,-9.38,67,37.93
14580,11-01-2025 02:59,cow_1,resting,0,-0.074,0.102,1.25,0.45,-2.82,-1.87,62,39.24
14581,11-01-2025 03:00,cow_16,resting,0,0.114,-0.156,0.897,-7.69,4.98,-1.03,61,37.4
14582,11-01-2025 03:01,cow_18,grazing,0,0.234,0.112,1.148,-3.34,-0.49,-1.48,77,38.93
14583,11-01-2025 03:02,cow_15,grazing,0,-0.236,0.098,0.739,2.02,7.31,1.73,60,38.75
14584,11-01-2025 03:03,cow_6,grazing,0,0.147,-0.046,0.668,-0.24,-6.3,2.58,71,38.31
14585,11-01-2025 03:04,cow_2,grazing,0,-0.471,0.3,0.979,2.56,-1.57,2.58,77,39.42
14586,11-01-2025 03:05,cow_9,grazing,0,0.215,-0.116,1.081,-5.32,-4.89,0.81,88,38.09
14587,11-01-2025 03:06,cow_4,ruminating,0,-0.344,0.191,0.941,0.32,-3.26,4.93,66,39.17
14588,11-01-2025 03:07,cow_13,walking,0,-0.174,0.513,0.869,-0.46,2.94,1.83,70,38.42
14589,11-01-2025 03:08,cow_11,grazing,0,0.053,0.011,0.543,4.17,-1.92,2.46,76,38.76
14590,11-01-2025 03:09,cow_13,ruminating,0,-0.131,-0.171,0.96,-4.17,1.97,2.76,70,39.33
14591,11-01-2025 03:10,cow_11,ruminating,0,0.074,-0.038,0.872,-1.91,-4.71,-8.04,75,37.76
14592,11-01-2025 03:11,cow_19,ruminating,0,0.362,-0.111,1.092,7.28,-1.59,-1.71,71,39.22
14593,11-01-2025 03:12,cow_8,ruminating,0,0.214,0.272,0.97,15.04,-7.49,-1.49,66,39.52
14594,11-01-2025 03:13,cow_7,resting,0,-0.097,-0.009,0.923,-1.38,4.02,0.66,85,39.1
14595,11-01-2025 03:14,cow_16,ruminating,0,-0.046,0.163,1.166,10.29,-1.2,-2.4,64,38.64
14596,11-01-2025 03:15,cow_3,ruminating,0,-0.238,0.031,0.991,3.54,6.63,-8.5,57,37.92
14597,11-01-2025 03:16,cow_17,grazing,0,0.392,-0.079,0.703,-4.53,-2.41,-3.99,72,37.46
14598,11-01-2025 03:17,cow_18,walking,0,0.425,0.956,0.826,6.74,3.21,-1.18,69,38.2
14599,11-01-2025 03:18,cow_15,ruminating,0,-0.165,-0.32,1.17,3.52,-2.4,-1.05,67,39.09
14600,11-01-2025 03:19,cow_17,ruminating,0,0.065,0.117,1.45,-0.11,-0.97,-7.61,71,38.55
14601,11-01-2025 03:20,cow_11,ruminating,0,-0.311,0.057,0.796,-3.43,9.1,7.43,72,37.76
14602,11-01-2025 03:21,cow_5,walking,0,0.765,0.342,1.015,-10.24,3.49,5.9,88,39.35
14603,11-01-2025 03:22,cow_16,resting,0,0.257,-0.05,0.864,-6.11,-9.86,3.93,70,37.61
14604,11-01-2025 03:23,cow_15,resting,0,0.144,-0.43,1.141,-1.93,-8.33,-7.52,64,38.11
14605,11-01-2025 03:24,cow_10,grazing,0,0.054,-0.131,1.031,-5.8,0.51,-0.07,74,39.03
14606,11-01-2025 03:25,cow_14,walking,0,0.825,0.3,0.745,-6.41,-8.67,-0.27,69,38.66
14607,11-01-2025 03:26,cow_2,grazing,0,0.02,0.239,0.901,-1.01,3.16,10.36,70,39
14608,11-01-2025 03:27,cow_16,grazing,0,-0.543,0.007,0.961,-3.36,-0.5,6.79,66,38.01
14609,11-01-2025 03:28,cow_19,ruminating,0,0.278,-0.175,1.172,4.51,4.79,6.48,74,38.37
14610,11-01-2025 03:29,cow_8,resting,0,0.178,0.173,1.264,-1.62,1.61,3.84,76,38.51
14611,11-01-2025 03:30,cow_15,grazing,0,0.299,0.008,0.908,-4.84,-0.56,-8.36,82,38.85
14612,11-01-2025 03:31,cow_10,grazing,0,-0.221,0.072,1.464,2.96,-5.72,-3.67,58,37.66
14613,11-01-2025 03:32,cow_5,grazing,0,0.201,-0.02,0.861,3.15,7.4,-1.37,65,38.58
14614,11-01-2025 03:33,cow_20,resting,0,0.166,0.08,1.039,1.85,1.77,-1.21,72,38.67
14615,11-01-2025 03:34,cow_16,ruminating,0,-0.033,0.121,1.018,2.28,2.64,1.42,69,37.52
14616,11-01-2025 03:35,cow_12,grazing,0,-0.048,-0.078,0.94,-6.67,-3.02,1.15,72,39.27
14617,11-01-2025 03:36,cow_13,grazing,0,-0.027,0.546,0.765,-3.12,-3.24,1.73,74,37.44
14618,11-01-2025 03:37,cow_9,resting,0,-0.116,0.245,0.803,-1.67,-0.05,5.15,58,38.59
14619,11-01-2025 03:38,cow_17,grazing,0,0.968,0.174,1.387,0.71,-3.44,-6.44,78,38.73
14620,11-01-2025 03:39,cow_20,grazing,0,-0.307,-0.044,0.876,0.11,4.54,3.64,64,38.73
14621,11-01-2025 03:40,cow_12,grazing,1,2.618,2.797,1.355,73.57,63.21,102.36,80,38.29
14622,11-01-2025 03:41,cow_5,grazing,0,-0.413,0.105,1.172,6.95,-1.17,1.44,58,38.4
14623,11-01-2025 03:42,cow_12,grazing,0,0.193,0.112,0.592,1.42,-6.98,-0.17,75,38.58
14624,11-01-2025 03:43,cow_1,grazing,0,0.648,0.705,0.897,-3.87,-6.61,-3.61,63,38.67
14625,11-01-2025 03:44,cow_20,ruminating,0,-0.191,0.011,1.108,4.46,5.09,-1.31,74,38.62
14626,11-01-2025 03:45,cow_16,grazing,0,-0.033,0.249,0.783,-1.03,-4.11,1.3,69,38.71
14627,11-01-2025 03:46,cow_12,resting,0,-0.115,0.143,1.116,2.79,7.21,-4.51,82,37.72
14628,11-01-2025 03:47,cow_9,resting,0,0.171,-0.083,0.912,-5.43,0.9,-5.37,79,37.9
14629,11-01-2025 03:48,cow_13,walking,0,0.379,0.668,0.699,-2.64,0.16,1.06,74,37.88
14630,11-01-2025 03:49,cow_17,grazing,0,0.325,0.521,1.4,-1.96,5.76,-0.01,68,39.15
14631,11-01-2025 03:50,cow_17,resting,0,0.038,0.133,0.901,-1.28,-0.63,7.65,70,38.44
14632,11-01-2025 03:51,cow_4,walking,0,-0.176,0.428,0.685,3.8,-1.47,1.66,66,38.02
14633,11-01-2025 03:52,cow_14,resting,0,-0.088,-0.302,1.433,-3.99,-5.58,4.38,74,38.43
14634,11-01-2025 03:53,cow_19,walking,0,0.245,0.083,1.134,0.85,-1.09,1.12,74,37.89
14635,11-01-2025 03:54,cow_7,ruminating,0,-0.042,0.113,0.789,-9.1,-4.2,-7.06,68,38.13
14636,11-01-2025 03:55,cow_3,resting,0,-0.137,-0.032,1.191,-1.64,-6.03,4.33,81,38.55
14637,11-01-2025 03:56,cow_1,grazing,0,0.601,0.122,1.133,2.2,1.3,-1.13,72,38.12
14638,11-01-2025 03:57,cow_12,grazing,0,0.189,0.091,0.817,-3.21,-4.69,-1.64,58,37.82
14639,11-01-2025 03:58,cow_15,walking,0,0.368,0.605,0.95,4.58,4.32,5.29,73,38.67
14640,11-01-2025 03:59,cow_11,grazing,0,0.089,0.201,1.486,-1.83,-0.08,6.14,83,38.21
14641,11-01-2025 04:00,cow_10,resting,0,0.059,0.378,1.566,-2.45,0.73,3.93,74,38.59
14642,11-01-2025 04:01,cow_2,grazing,0,0.373,-0.248,1.114,9.66,1.37,9.03,69,38.95
14643,11-01-2025 04:02,cow_4,grazing,0,0.347,-0.06,1.007,0.99,-4.91,0.45,58,38.01
14644,11-01-2025 04:03,cow_17,ruminating,0,0.018,-0.043,1.256,4.53,-0.94,1.46,73,38.65
14645,11-01-2025 04:04,cow_17,grazing,0,-0.05,0.132,0.948,-2.1,1.74,-0.6,72,37.99
14646,11-01-2025 04:05,cow_8,grazing,0,-0.422,-0.035,1.02,-9.78,-0.84,3.11,59,39.36
14647,11-01-2025 04:06,cow_14,grazing,0,0.195,0.049,0.931,7.77,6.72,3.52,78,39.53
14648,11-01-2025 04:07,cow_4,resting,0,-0.033,0.065,1.103,-5.51,4.14,8.14,64,38.46
14649,11-01-2025 04:08,cow_6,resting,0,0.012,-0.032,0.84,1.41,0.35,-0.69,75,38.38
14650,11-01-2025 04:09,cow_19,grazing,0,-0.096,-0.036,0.893,-1.06,-2,0.15,64,38.61
14651,11-01-2025 04:10,cow_4,ruminating,1,1.356,1.474,0.094,113.06,120.87,96.49,64,38.16
14652,11-01-2025 04:11,cow_3,resting,0,0.443,0.039,1.271,-2.91,0.96,2.79,66,39.47
14653,11-01-2025 04:12,cow_20,grazing,0,0.126,-0.25,1.504,5.25,-9.07,-5.33,82,37.6
14654,11-01-2025 04:13,cow_6,grazing,0,0.121,0.583,0.808,3.68,-0.27,-0.22,82,38.25
14655,11-01-2025 04:14,cow_7,grazing,0,-0.021,-0.175,0.875,8.37,5.74,7.8,75,38.5
14656,11-01-2025 04:15,cow_14,grazing,0,-0.096,0.519,1.121,11.09,6.05,-7.49,64,38.34
14657,11-01-2025 04:16,cow_12,ruminating,0,0.218,-0.175,1.152,3.85,3.54,6.19,64,39.02
14658,11-01-2025 04:17,cow_16,grazing,0,-0.245,-0.411,1.242,-1.24,-2.27,0.16,74,38.64
14659,11-01-2025 04:18,cow_20,grazing,0,0.04,0.031,0.916,-8.44,2.57,-2.04,77,38.18
14660,11-01-2025 04:19,cow_8,ruminating,0,-0.119,0.152,0.887,6.74,-7.6,2.22,76,38.75
14661,11-01-2025 04:20,cow_2,resting,0,-0.135,0.012,1.033,-0.83,-4.41,-4.25,80,38.24
14662,11-01-2025 04:21,cow_13,drinking,0,-0.225,0.406,0.724,-7,-1.66,3.09,75,39.27
14663,11-01-2025 04:22,cow_8,walking,0,0.493,-0.367,0.679,-3.09,-0.01,-4.87,67,39.08
14664,11-01-2025 04:23,cow_20,grazing,0,0.28,0.367,0.782,-0.57,2.24,-2.77,58,38.76
14665,11-01-2025 04:24,cow_16,resting,0,-0.263,0.215,0.445,-4.23,-6.71,0.57,62,38.46
14666,11-01-2025 04:25,cow_4,grazing,0,-0.104,0.259,0.806,-3.04,-6.91,-6.06,64,38.9
14667,11-01-2025 04:26,cow_16,grazing,0,-0.017,-0.082,1.102,-2.66,-1.59,0.38,82,37.81
14668,11-01-2025 04:27,cow_20,resting,0,-0.102,0.059,0.911,0.21,2.22,-3.86,66,38.8
14669,11-01-2025 04:28,cow_6,grazing,0,0.646,0.069,0.753,-3.61,0.42,5.91,64,38.48
14670,11-01-2025 04:29,cow_4,walking,0,0.707,0.057,0.981,0.47,-3.63,-4.43,59,37.86
14671,11-01-2025 04:30,cow_16,grazing,0,-0.002,-0.116,0.96,-11.79,-4.76,0.73,73,39.09
14672,11-01-2025 04:31,cow_13,resting,0,0,0.148,1.249,3.59,-0.97,-5.51,68,38.89
14673,11-01-2025 04:32,cow_5,grazing,0,0.053,0.16,0.846,-1.43,0.1,-6.21,68,38.98
14674,11-01-2025 04:33,cow_15,grazing,0,-0.471,-0.03,1.092,-6.63,8.96,0.1,69,38.63
14675,11-01-2025 04:34,cow_8,grazing,0,-0.032,0.345,0.57,-1.91,-5.57,7.39,65,38.3
14676,11-01-2025 04:35,cow_7,resting,0,0.148,0.188,0.918,1.6,-2.23,0.76,70,38.82
14677,11-01-2025 04:36,cow_14,drinking,0,-0.197,0.479,0.614,-0.59,-2.48,1.85,56,38.89
14678,11-01-2025 04:37,cow_7,resting,0,0.247,0.18,0.934,6.4,14.09,-2.37,54,38.3
14679,11-01-2025 04:38,cow_7,grazing,0,-0.319,0.097,1.309,1.02,1.01,0.73,68,38.81
14680,11-01-2025 04:39,cow_18,grazing,0,-0.026,-0.207,1,1.2,-7.18,-9.52,65,38.28
14681,11-01-2025 04:40,cow_10,grazing,1,1.854,3.503,1.836,84.78,87.88,141.64,64,39.53
14682,11-01-2025 04:41,cow_18,resting,0,-0.175,-0.233,1.111,-0.55,1.41,10.9,65,37.7
14683,11-01-2025 04:42,cow_14,resting,0,0.172,0.034,0.884,0.68,-5.44,-1.93,70,38.92
14684,11-01-2025 04:43,cow_10,resting,0,-0.163,-0.11,0.858,3.36,1.41,-0.71,68,38.79
14685,11-01-2025 04:44,cow_7,ruminating,0,-0.406,0.276,1.328,-8.34,-2.52,1.42,77,38.6
14686,11-01-2025 04:45,cow_7,grazing,0,0.031,0.316,1.246,3.28,2.74,0.15,69,37.8
14687,11-01-2025 04:46,cow_7,grazing,0,-0.278,0.234,1.313,2.56,1.04,-8.86,70,38.87
14688,11-01-2025 04:47,cow_5,drinking,0,0.156,-0.029,0.946,11.26,1.68,-2.08,73,37.63
14689,11-01-2025 04:48,cow_1,grazing,0,0.341,0.09,0.893,-1.98,1.95,-5.85,80,38.66
14690,11-01-2025 04:49,cow_14,ruminating,0,-0.116,0.112,1.334,-1.76,-3.89,8.63,80,39.04
14691,11-01-2025 04:50,cow_18,ruminating,0,0.312,0.119,0.669,-5.84,1.41,-4.06,65,37.66
14692,11-01-2025 04:51,cow_13,grazing,0,-0.083,-0.577,0.775,1.84,-9.73,3.06,72,38.64
14693,11-01-2025 04:52,cow_8,grazing,0,0.21,-0.221,0.93,2.41,6.82,-5.5,69,38.31
14694,11-01-2025 04:53,cow_8,grazing,0,-0.183,-0.043,0.934,1.78,-5.96,-0.91,62,38
14695,11-01-2025 04:54,cow_10,ruminating,0,-0.336,-0.113,0.613,-5.42,-3.37,2.68,80,38.88
14696,11-01-2025 04:55,cow_17,grazing,0,0.164,-0.218,1.201,0.5,-7.27,-0.53,64,37.03
14697,11-01-2025 04:56,cow_6,resting,0,0.299,0.049,1.078,-5.06,0.85,-5.92,68,38
14698,11-01-2025 04:57,cow_15,grazing,0,0.015,0.107,1.266,-0.91,2.47,3.05,63,37.56
14699,11-01-2025 04:58,cow_15,grazing,0,0.155,0.137,1.19,5.02,-0.24,-0.76,63,38.86
14700,11-01-2025 04:59,cow_16,ruminating,0,-0.25,-0.016,0.969,5.72,-7.54,7.52,70,37.72
14701,11-01-2025 05:00,cow_8,grazing,0,-0.344,0.024,0.365,-1.38,-0.5,2.88,75,38.17
14702,11-01-2025 05:01,cow_19,grazing,0,-0.063,-0.09,0.972,2.6,-3.08,5.29,68,38.08
14703,11-01-2025 05:02,cow_20,grazing,0,0.371,0.39,0.473,0.35,-2.46,-0.89,70,38.67
14704,11-01-2025 05:03,cow_15,ruminating,0,-0.24,-0.166,0.62,2.29,-2.09,-4.49,64,38.62
14705,11-01-2025 05:04,cow_3,grazing,0,0.035,0.137,1.048,4.03,4.75,0.77,65,37.35
14706,11-01-2025 05:05,cow_6,grazing,0,0.504,-0.154,0.652,-1.72,4.79,-3.56,82,37.94
14707,11-01-2025 05:06,cow_8,resting,0,0.023,-0.064,1.099,3.54,4.01,-7.43,76,38.85
14708,11-01-2025 05:07,cow_16,resting,0,-0.021,-0.271,1.015,-6.26,-1.95,12.04,66,38.9
14709,11-01-2025 05:08,cow_15,resting,0,0.064,0.037,0.868,2.7,-0.64,1.56,57,38.9
14710,11-01-2025 05:09,cow_13,grazing,0,-0.157,0.448,0.984,12.1,6.28,1.59,70,38.74
14711,11-01-2025 05:10,cow_20,grazing,0,-0.201,-0.114,0.86,-9.84,-1.68,4.61,73,38.59
14712,11-01-2025 05:11,cow_15,ruminating,0,0.047,-0.058,1.006,4.94,1.01,-2.73,62,39.38
14713,11-01-2025 05:12,cow_18,resting,0,0.024,-0.003,1.048,7.62,-6.38,-7.12,72,38.3
14714,11-01-2025 05:13,cow_13,grazing,0,0.218,0.172,1.604,-5.16,7.82,2.52,61,39.03
14715,11-01-2025 05:14,cow_8,ruminating,0,-0.507,-0.088,0.581,1.07,-2.07,-8.5,70,38.33
14716,11-01-2025 05:15,cow_14,walking,0,0.244,0.639,1.008,3.33,0.53,-2.27,88,39.2
14717,11-01-2025 05:16,cow_11,grazing,0,0.058,0.064,1.524,3.66,3.56,2.07,66,38.39
14718,11-01-2025 05:17,cow_6,resting,0,-0.034,0.112,0.95,3.7,7.1,-2.24,69,38.87
14719,11-01-2025 05:18,cow_1,grazing,0,0.573,0.1,0.732,3.13,2.82,0.35,71,38.06
14720,11-01-2025 05:19,cow_2,grazing,0,0.34,-0.014,1.066,2.39,5.08,0.04,70,39.47
14721,11-01-2025 05:20,cow_13,resting,0,0.239,-0.127,0.877,14.67,-3.31,-1.06,73,38.85
14722,11-01-2025 05:21,cow_1,walking,0,0.629,0.819,0.847,1.34,7.7,-3.15,79,37.42
